id_client,culture,hectar,parcelas,rating,score,endividamento_curto,endividamento_medio,endividamento_longo,inadimplencia,amount
6147,Soja,44,8,A,316,8936,42008,4026,0,203500
6148,Feijão,6,18,C,314,11263,13379,57604,0,36900
6149,Arroz,38,10,C,399,18842,38958,1408,1,382508
6150,Milho,36,12,C,700,7039,13223,83833,1,389664
6151,Feijão,15,12,C,466,7518,27735,95362,1,92250
6152,Trigo,3,10,A,670,13413,45552,1685,1,16632
6153,Trigo,6,12,D,844,17539,24155,29433,0,33264
6154,Trigo,36,8,D,625,2125,47692,32630,1,199584
6155,Feijão,39,6,C,702,3889,45505,62354,0,239850
6156,Feijão,13,10,B,524,12801,758,33357,0,79950
6157,Feijão,5,8,A,589,550,22970,61758,1,30750
6158,Feijão,48,6,A,810,1585,31593,11037,0,295200
6159,Arroz,7,24,B,583,4829,8850,15940,0,70462
6160,Milho,1,10,C,781,9880,47482,38683,1,10824
6161,Soja,45,18,D,715,14716,17549,54874,1,208125
6162,Feijão,13,12,C,726,3588,13246,9913,0,79950
6163,Feijão,12,8,A,647,4333,7367,92085,1,73800
6164,Arroz,30,6,C,425,19733,16336,39217,0,301980
6165,Soja,14,10,B,797,4616,8363,30457,1,64750
6166,Soja,19,10,A,782,17794,31216,5825,1,87875
6167,Milho,48,18,D,600,17477,35341,60726,0,519552
6168,Trigo,16,12,A,617,8608,32773,57951,0,88704
6169,Soja,17,8,D,810,8121,18104,38432,0,78625
6170,Soja,12,18,C,471,18628,6276,11979,0,55500
6171,Trigo,4,8,D,809,15880,9111,8592,1,22176
6172,Soja,10,18,B,517,13306,9205,97785,1,46250
6173,Feijão,20,24,D,361,1794,17462,32949,0,123000
6174,Soja,14,6,B,540,3614,46605,63932,1,64750
6175,Milho,26,6,A,425,19387,28018,73568,0,281424
6176,Milho,40,6,A,725,6260,4372,81442,0,432960
6177,Trigo,47,12,D,741,1651,37618,68187,1,260568
6178,Feijão,37,10,D,385,10245,40469,72770,1,227550
6179,Arroz,19,24,C,796,18410,23402,45521,0,191254
6180,Feijão,8,6,A,453,15228,16419,26252,0,49200
6181,Trigo,33,18,D,489,7876,23893,94267,1,182952
6182,Trigo,3,12,D,541,13724,13978,20052,0,16632
6183,Trigo,25,10,A,759,17307,25890,56986,1,138600
6184,Feijão,10,6,D,846,20,38449,45398,1,61500
6185,Arroz,17,12,B,756,9902,44719,63160,0,171122
6186,Milho,16,6,C,785,12713,37344,42090,1,173184
6187,Milho,30,12,B,302,12341,30897,4003,0,324720
6188,Soja,48,24,A,419,15493,43117,93354,0,222000
6189,Feijão,36,8,A,659,16220,23569,73445,1,221400
6190,Soja,30,6,B,773,14874,41694,1982,0,138750
6191,Feijão,41,8,C,563,8201,34049,69411,0,252150
6192,Feijão,45,8,C,845,1438,13400,82393,0,276750
6193,Milho,38,10,C,477,4701,26286,72688,0,411312
6194,Soja,30,18,B,716,6744,1171,85891,1,138750
6195,Soja,27,12,D,460,11812,20305,25628,0,124875
6196,Milho,6,6,B,526,4473,16994,58737,1,64944
6197,Arroz,38,18,D,748,19753,37824,57949,1,382508
6198,Trigo,8,12,A,371,13059,29433,11156,0,44352
6199,Arroz,17,18,A,590,4090,11268,46748,0,171122
6200,Trigo,36,8,A,534,9640,40065,25100,1,199584
6201,Feijão,35,6,D,816,5273,18741,48024,1,215250
6202,Milho,33,6,B,691,19097,43846,2035,1,357192
6203,Feijão,22,8,A,817,5956,46726,9952,0,135300
6204,Soja,27,10,A,551,4045,7872,73378,1,124875
6205,Feijão,22,24,D,349,7363,9369,65213,1,135300
6206,Trigo,3,18,C,670,14480,18547,4944,0,16632
6207,Milho,41,6,B,316,1659,68,80463,1,443784
6208,Feijão,6,10,C,624,7776,37628,49775,1,36900
6209,Milho,9,6,B,772,19099,39750,83412,1,97416
6210,Trigo,22,8,B,319,16295,24265,31266,0,121968
6211,Soja,16,12,D,613,19803,19267,79975,1,74000
6212,Milho,41,10,D,593,9913,29792,90288,0,443784
6213,Milho,33,6,A,416,12854,4011,32121,0,357192
6214,Arroz,9,18,D,391,4662,32984,41629,0,90594
6215,Feijão,21,8,C,492,1257,28507,66890,1,129150
6216,Feijão,16,12,A,708,6973,34344,76286,0,98400
6217,Milho,18,10,B,366,480,7761,5300,0,194832
6218,Trigo,6,12,C,838,5247,15116,20212,0,33264
6219,Milho,8,8,C,682,13301,18391,26560,1,86592
6220,Arroz,39,6,D,692,12954,32381,40184,1,392574
6221,Soja,39,18,D,620,2613,41474,12429,1,180375
6222,Arroz,8,24,B,782,14785,48555,70418,0,80528
6223,Trigo,46,6,A,533,6932,11998,69843,0,255024
6224,Trigo,34,8,C,661,18778,21424,23105,1,188496
6225,Feijão,25,8,D,449,19410,16383,65370,1,153750
6226,Trigo,42,18,B,644,13575,46335,8172,0,232848
6227,Trigo,29,6,D,395,19946,18722,33631,0,160776
6228,Milho,12,12,B,544,1438,34739,70944,1,129888
6229,Soja,21,12,D,711,4671,48774,31764,0,97125
6230,Arroz,26,6,A,664,18001,48866,34309,1,261716
6231,Feijão,14,24,C,477,14004,33818,75170,1,86100
6232,Trigo,32,12,B,312,7588,2277,92646,0,177408
6233,Soja,36,24,B,628,9738,7315,17130,0,166500
6234,Arroz,50,12,B,419,10522,29425,68958,1,503300
6235,Arroz,20,24,C,795,12246,26305,25024,1,201320
6236,Trigo,2,6,C,640,10366,17397,90632,1,11088
6237,Soja,31,10,C,597,12729,26646,92264,0,143375
6238,Soja,23,18,A,460,6889,40984,21811,0,106375
6239,Trigo,27,18,B,540,7870,26258,32602,0,149688
6240,Arroz,36,8,A,830,3477,36269,50002,0,362376
6241,Soja,20,18,C,716,12249,35838,66790,0,92500
6242,Soja,31,18,A,401,18211,30331,14178,0,143375
6243,Arroz,23,18,C,380,13028,13709,83900,1,231518
6244,Soja,18,18,B,661,11223,32964,38529,1,83250
6245,Soja,4,10,C,622,10451,5755,94141,1,18500
6246,Arroz,22,6,C,387,5252,37670,18813,1,221452
6247,Soja,19,8,A,789,15201,1796,93247,1,87875
6248,Milho,40,10,C,720,4520,104,87557,1,432960
6249,Trigo,25,24,A,464,18548,23373,28949,0,138600
6250,Arroz,49,6,D,387,8566,13634,34096,0,493234
6251,Feijão,16,18,D,698,16296,46296,47189,1,98400
6252,Arroz,46,10,C,597,3961,35346,25924,1,463036
6253,Trigo,29,8,C,808,5519,8215,31900,0,160776
6254,Soja,13,10,C,311,18454,45503,78666,1,60125
6255,Feijão,24,24,C,389,474,34223,2146,0,147600
6256,Milho,26,18,A,566,3325,35298,41207,0,281424
6257,Feijão,41,24,C,364,13876,22576,70390,1,252150
6258,Trigo,33,10,A,311,8079,1919,91533,0,182952
6259,Trigo,30,12,B,311,16589,24613,6227,1,166320
6260,Feijão,40,8,B,366,19745,21878,56391,1,246000
6261,Trigo,39,24,D,424,7275,47039,30841,1,216216
6262,Feijão,47,8,C,757,3910,9191,69729,1,289050
6263,Soja,29,10,B,562,14624,36682,18123,0,134125
6264,Soja,25,10,A,847,5441,11625,72720,1,115625
6265,Milho,33,12,C,631,15514,21090,75317,1,357192
6266,Milho,9,8,D,746,14706,34388,49433,1,97416
6267,Arroz,25,12,B,735,124,49960,76122,1,251650
6268,Trigo,44,8,A,733,6117,11994,76,0,243936
6269,Feijão,34,18,B,513,8113,26096,19216,1,209100
6270,Feijão,48,12,B,312,5229,35193,44045,1,295200
6271,Arroz,2,6,C,558,3956,30917,68118,0,20132
6272,Arroz,12,10,B,831,16442,41949,77254,0,120792
6273,Arroz,24,18,A,693,17571,22667,68197,1,241584
6274,Arroz,35,8,A,671,1729,43175,66609,1,352310
6275,Feijão,32,10,C,695,19914,4542,4737,0,196800
6276,Soja,1,12,D,378,11660,31542,71505,0,4625
6277,Feijão,33,8,A,332,8172,42177,28267,0,202950
6278,Milho,37,18,C,592,5944,24392,81173,1,400488
6279,Arroz,42,10,A,549,2081,20380,12549,0,422772
6280,Milho,28,6,D,739,2474,49005,65865,0,303072
6281,Milho,39,24,C,559,12032,16671,17445,1,422136
6282,Feijão,45,12,A,632,13161,44903,10703,0,276750
6283,Milho,23,18,D,534,16456,31724,75838,0,248952
6284,Milho,43,8,B,441,383,10175,25812,1,465432
6285,Trigo,8,10,D,698,6412,31663,89155,0,44352
6286,Feijão,24,18,C,538,14311,7027,38753,1,147600
6287,Feijão,4,24,B,300,9031,5947,65507,1,24600
6288,Arroz,17,12,D,791,15339,10838,83647,1,171122
6289,Arroz,3,18,A,640,9050,16295,13421,0,30198
6290,Arroz,11,8,B,444,4922,27598,87542,1,110726
6291,Trigo,1,8,D,711,8339,20575,83388,1,5544
6292,Milho,39,8,B,608,3165,26631,52059,1,422136
6293,Feijão,47,6,B,473,18871,5091,36732,0,289050
6294,Soja,26,8,C,647,11418,48026,69306,0,120250
6295,Trigo,44,12,C,561,7214,42986,81667,0,243936
6296,Feijão,4,8,A,644,3470,26088,63373,1,24600
6297,Feijão,13,8,D,330,10053,2765,28868,0,79950
6298,Soja,36,10,D,368,18489,37642,60461,0,166500
6299,Trigo,2,10,A,710,8979,15299,76689,0,11088
6300,Milho,22,12,A,448,14199,10562,74929,0,238128
6301,Arroz,37,12,A,444,17231,3260,13000,1,372442
6302,Feijão,8,18,C,618,13577,20409,78614,1,49200
6303,Arroz,28,24,B,770,9874,6424,56935,1,281848
6304,Soja,22,8,B,702,870,8081,65382,1,101750
6305,Feijão,1,24,D,387,9117,44201,11061,0,6150
6306,Milho,37,24,B,400,1031,32185,58234,0,400488
6307,Trigo,36,24,C,440,19010,34515,10345,0,199584
6308,Trigo,16,12,D,427,7544,21302,82236,1,88704
6309,Arroz,25,12,B,403,3664,17896,83941,1,251650
6310,Trigo,35,8,C,550,16210,9438,28899,1,194040
6311,Milho,10,6,A,646,15645,2798,29111,0,108240
6312,Feijão,33,10,B,447,17542,5194,34639,1,202950
6313,Arroz,9,12,C,661,11453,1309,10366,1,90594
6314,Milho,38,10,A,502,3541,25470,2964,1,411312
6315,Soja,44,24,A,486,10005,1540,16921,1,203500
6316,Feijão,16,8,B,502,16605,13184,46186,1,98400
6317,Milho,39,12,D,410,4780,39866,94957,0,422136
6318,Trigo,25,18,B,636,2523,40869,7798,0,138600
6319,Milho,9,12,C,657,10717,28933,51721,0,97416
6320,Arroz,29,24,A,667,9804,18428,21300,1,291914
6321,Arroz,22,12,D,649,17448,6514,80481,1,221452
6322,Soja,44,10,D,739,8381,40556,25274,0,203500
6323,Soja,39,18,C,699,19464,45132,82457,1,180375
6324,Feijão,24,10,C,731,7874,47525,3806,1,147600
6325,Arroz,41,10,A,842,2937,16145,97458,0,412706
6326,Soja,13,6,D,788,1317,44663,28999,1,60125
6327,Milho,50,10,B,628,15076,44287,48754,1,541200
6328,Soja,18,8,B,593,8935,289,40821,0,83250
6329,Milho,48,8,C,672,18400,45065,86188,1,519552
6330,Trigo,11,10,C,384,16015,22192,29880,0,60984
6331,Feijão,22,8,B,798,13226,31344,41592,0,135300
6332,Trigo,31,8,A,744,14880,39,36400,0,171864
6333,Arroz,29,18,A,519,9076,49673,69937,0,291914
6334,Milho,47,6,A,389,16384,27894,98113,1,508728
6335,Trigo,3,8,B,806,11843,36437,87588,1,16632
6336,Trigo,17,10,A,503,2611,19874,23353,1,94248
6337,Soja,12,12,B,507,14876,48837,94950,1,55500
6338,Milho,31,12,C,822,7256,35041,34648,1,335544
6339,Feijão,1,12,B,329,7839,9471,84334,0,6150
6340,Milho,46,18,B,510,17728,36694,22167,1,497904
6341,Soja,38,6,A,539,823,5335,82070,0,175750
6342,Arroz,49,12,C,404,17212,40521,13367,0,493234
6343,Arroz,1,18,A,803,18259,8412,71616,1,10066
6344,Soja,49,6,A,429,19564,12743,48196,1,226625
6345,Soja,33,8,A,420,17335,3543,42896,0,152625
6346,Milho,39,18,B,509,10543,45250,48355,1,422136
6347,Soja,16,18,B,511,9322,31019,29706,1,74000
6348,Trigo,49,8,A,496,17707,12643,2680,0,271656
6349,Soja,29,6,D,645,16242,28632,8451,1,134125
6350,Soja,44,6,B,684,18780,11103,57747,0,203500
6351,Milho,6,12,A,760,19008,42222,7311,1,64944
6352,Arroz,49,10,D,392,630,17040,7080,1,493234
6353,Feijão,43,6,D,559,857,28880,83394,0,264450
6354,Soja,37,12,B,463,16614,8457,77100,0,171125
6355,Milho,45,6,B,778,9152,19259,46162,0,487080
6356,Trigo,29,24,D,729,13739,14480,4240,1,160776
6357,Trigo,48,8,C,676,17504,27799,82208,0,266112
6358,Feijão,37,8,A,660,19787,15523,31909,0,227550
6359,Feijão,48,8,C,319,2579,41936,56984,1,295200
6360,Milho,30,6,D,649,6031,47142,63545,1,324720
6361,Milho,34,18,C,553,10572,26239,6206,1,368016
6362,Feijão,43,18,D,684,18248,19863,89151,1,264450
6363,Soja,34,10,A,795,18951,49521,69276,0,157250
6364,Trigo,6,6,B,342,16488,7466,54796,0,33264
6365,Feijão,38,18,D,734,10126,32660,67536,1,233700
6366,Soja,13,12,D,509,6047,5135,88627,1,60125
6367,Arroz,1,6,C,831,585,35593,58768,1,10066
6368,Arroz,39,8,B,824,6261,35166,41389,0,392574
6369,Soja,26,8,B,606,8232,29267,31652,1,120250
6370,Trigo,25,8,A,501,13064,47501,15425,1,138600
6371,Milho,17,10,B,398,19088,17814,23955,1,184008
6372,Milho,37,24,B,349,17669,8191,84248,1,400488
6373,Milho,10,12,A,668,1206,6768,33028,0,108240
6374,Milho,2,10,A,644,18254,5682,65452,1,21648
6375,Trigo,24,6,C,514,7518,21697,72066,1,133056
6376,Milho,8,10,B,648,12709,44882,45495,1,86592
6377,Arroz,14,24,D,406,4659,44732,41149,0,140924
6378,Milho,32,18,C,804,13874,32286,7960,0,346368
6379,Trigo,31,8,C,612,18372,3875,41809,0,171864
6380,Milho,25,18,A,580,6261,13100,36857,1,270600
6381,Arroz,35,18,A,617,5878,22871,21539,1,352310
6382,Arroz,43,24,B,844,10903,21539,3513,1,432838
6383,Arroz,47,10,C,532,16547,30466,67210,1,473102
6384,Soja,47,24,C,481,10575,17206,96227,1,217375
6385,Feijão,26,8,D,647,17087,39599,42620,1,159900
6386,Trigo,38,6,C,449,18722,32934,79167,1,210672
6387,Trigo,10,18,C,448,2740,13998,9758,0,55440
6388,Feijão,27,18,C,515,19414,49984,952,0,166050
6389,Trigo,42,6,C,624,2083,2070,95022,1,232848
6390,Soja,48,8,D,490,13766,38408,35211,0,222000
6391,Milho,12,8,B,785,7475,6788,45502,0,129888
6392,Arroz,29,8,A,551,9716,3690,81184,1,291914
6393,Feijão,21,12,B,679,15049,30203,4188,1,129150
6394,Soja,4,12,A,445,18998,9395,83271,1,18500
6395,Arroz,23,6,A,757,4792,42341,33548,1,231518
6396,Milho,3,6,D,759,9025,20033,39184,1,32472
6397,Arroz,8,12,A,633,5098,24276,37289,1,80528
6398,Soja,38,10,C,757,8838,43965,69775,1,175750
6399,Arroz,50,8,A,647,6731,42341,88044,0,503300
6400,Trigo,27,6,D,672,7449,31592,88552,1,149688
6401,Feijão,44,24,A,834,8864,26781,57300,0,270600
6402,Feijão,10,8,C,767,4461,16190,62353,1,61500
6403,Arroz,29,24,B,618,5513,21825,4646,1,291914
6404,Arroz,6,18,C,643,19659,12746,79014,1,60396
6405,Soja,19,8,D,651,7718,36424,1683,0,87875
6406,Milho,40,18,C,554,10663,5484,83402,1,432960
6407,Feijão,15,18,D,489,10420,16570,89131,1,92250
6408,Feijão,31,18,B,400,15209,43743,96198,0,190650
6409,Arroz,24,6,B,755,18820,8726,63174,0,241584
6410,Feijão,49,12,C,457,3201,35365,71017,0,301350
6411,Trigo,38,18,C,471,6786,8090,55328,0,210672
6412,Soja,30,12,C,309,6910,15336,74784,0,138750
6413,Milho,19,24,C,639,1731,2416,60945,1,205656
6414,Soja,40,18,A,479,8207,40792,9679,0,185000
6415,Arroz,33,6,D,325,7073,10529,64869,0,332178
6416,Trigo,15,8,B,791,8534,19978,11082,0,83160
6417,Trigo,7,24,A,357,99,19046,88058,0,38808
6418,Trigo,15,24,D,425,276,24318,14960,1,83160
6419,Soja,32,24,C,640,17166,23235,99479,1,148000
6420,Milho,49,12,A,462,7275,10589,29442,0,530376
6421,Milho,23,12,C,387,5727,1969,25127,1,248952
6422,Arroz,28,24,C,618,2875,47981,94471,0,281848
6423,Milho,39,10,D,697,16823,47750,80480,1,422136
6424,Arroz,28,24,A,772,4156,6182,32200,1,281848
6425,Arroz,42,10,C,671,18159,7389,95832,1,422772
6426,Arroz,15,18,B,760,19426,18129,10788,0,150990
6427,Milho,24,24,D,655,15935,22343,34113,0,259776
6428,Arroz,39,18,C,541,14115,43400,13091,1,392574
6429,Milho,28,8,B,445,14924,25395,53615,1,303072
6430,Trigo,34,10,A,581,7772,49743,71289,0,188496
6431,Trigo,12,10,D,602,15216,5181,6841,1,66528
6432,Trigo,27,8,B,638,10016,8208,44009,1,149688
6433,Trigo,44,6,A,450,3237,32623,12202,0,243936
6434,Milho,36,24,C,819,855,47852,84279,0,389664
6435,Soja,2,8,D,389,15652,37526,23903,1,9250
6436,Feijão,16,8,D,457,11482,48306,45833,0,98400
6437,Soja,17,18,A,660,1491,2457,37073,0,78625
6438,Feijão,49,8,C,850,3291,46492,33476,1,301350
6439,Trigo,38,10,A,696,14652,31851,70781,1,210672
6440,Soja,43,8,D,324,1808,13157,53605,1,198875
6441,Feijão,4,12,D,522,17565,20497,76339,1,24600
6442,Trigo,12,18,B,644,11043,43759,2748,1,66528
6443,Arroz,22,6,A,688,18658,31423,21348,1,221452
6444,Feijão,45,24,C,849,7996,26197,75868,0,276750
6445,Arroz,13,10,C,582,19814,3973,74276,0,130858
6446,Trigo,26,10,D,470,2250,30612,30213,0,144144
6447,Soja,18,24,A,751,9539,12471,91848,1,83250
6448,Arroz,12,10,A,301,17683,23811,60929,0,120792
6449,Soja,36,6,C,780,8476,27435,53956,0,166500
6450,Soja,9,10,B,740,9032,24814,95967,1,41625
6451,Feijão,40,12,B,636,2202,17646,66795,1,246000
6452,Feijão,41,10,C,317,6295,20276,41152,1,252150
6453,Soja,50,10,C,847,5276,32985,73173,0,231250
6454,Milho,22,24,B,484,18051,19935,53844,0,238128
6455,Trigo,43,24,C,744,7789,7218,65031,1,238392
6456,Trigo,19,8,D,363,19823,33317,59470,0,105336
6457,Trigo,5,8,A,429,15056,27745,23176,0,27720
6458,Trigo,42,6,A,407,927,43890,32359,0,232848
6459,Arroz,49,12,B,454,11999,848,48773,1,493234
6460,Soja,45,18,C,407,7311,29034,41099,1,208125
6461,Feijão,1,8,D,847,1418,37342,28285,0,6150
6462,Milho,9,10,B,358,2473,3517,52469,1,97416
6463,Milho,50,6,C,570,16941,21851,92490,1,541200
6464,Trigo,26,18,A,507,19900,36069,22936,0,144144
6465,Arroz,7,8,B,631,5087,23025,15581,0,70462
6466,Milho,25,10,D,549,18068,26806,60787,1,270600
6467,Trigo,18,10,C,440,440,32057,83648,0,99792
6468,Milho,25,24,C,820,3398,24109,70800,1,270600
6469,Milho,10,6,A,787,18830,19424,4729,1,108240
6470,Trigo,6,10,C,832,7669,22938,48403,1,33264
6471,Soja,49,24,D,734,2998,2672,12554,1,226625
6472,Milho,41,10,D,628,15817,36063,16317,0,443784
6473,Soja,10,24,C,346,15513,46378,14825,1,46250
6474,Arroz,8,18,C,557,7127,48920,7438,1,80528
6475,Soja,12,8,C,357,12377,11416,27806,0,55500
6476,Milho,11,10,A,607,11063,29839,48228,0,119064
6477,Feijão,39,8,B,438,14480,36529,30377,0,239850
6478,Soja,18,8,C,695,13070,7735,65756,1,83250
6479,Feijão,32,18,D,660,3403,27719,58192,0,196800
6480,Feijão,7,8,A,564,1946,6268,55662,1,43050
6481,Trigo,2,24,D,834,5220,19726,96905,0,11088
6482,Feijão,41,8,D,557,12568,40081,64505,1,252150
6483,Feijão,2,6,C,407,19898,48463,14564,0,12300
6484,Arroz,6,8,D,568,14363,22470,69970,0,60396
6485,Soja,10,10,D,807,19417,39007,49772,0,46250
6486,Arroz,21,18,B,689,18514,6859,11453,0,211386
6487,Trigo,38,8,A,459,12683,30867,54958,0,210672
6488,Arroz,37,6,A,417,6093,1713,23056,1,372442
6489,Feijão,45,24,A,813,18365,3225,75940,0,276750
6490,Feijão,32,10,B,330,11490,34085,21757,1,196800
6491,Arroz,35,6,D,681,8839,7230,72873,0,352310
6492,Feijão,41,24,D,588,7506,35734,99814,0,252150
6493,Milho,39,10,D,677,13270,4690,11904,0,422136
6494,Arroz,7,24,D,791,15054,1560,22331,0,70462
6495,Milho,23,18,C,306,11943,18934,37659,0,248952
6496,Feijão,11,10,B,439,7274,47210,9311,0,67650
6497,Milho,4,12,C,622,18617,35156,94694,0,43296
6498,Milho,21,18,C,839,14157,45444,83635,0,227304
6499,Trigo,7,18,D,846,10539,1568,75191,1,38808
6500,Trigo,18,18,A,575,233,48693,60216,0,99792
6501,Milho,16,8,B,584,12312,6739,39728,0,173184
6502,Feijão,11,18,C,820,3507,14182,90221,0,67650
6503,Feijão,27,8,A,691,16405,18870,76677,1,166050
6504,Milho,35,12,C,537,6681,21936,53244,0,378840
6505,Milho,40,10,C,823,15423,38440,77930,1,432960
6506,Milho,26,8,C,679,12245,46840,33555,1,281424
6507,Milho,14,18,A,307,1091,2978,98741,0,151536
6508,Soja,9,18,B,602,18797,36522,84748,0,41625
6509,Soja,5,24,D,464,5589,40236,25477,0,23125
6510,Milho,1,12,B,501,16432,35141,39164,1,10824
6511,Milho,28,12,D,751,2862,29732,62256,1,303072
6512,Feijão,40,6,B,521,19688,10920,45938,1,246000
6513,Feijão,50,10,D,547,17561,13948,17603,1,307500
6514,Milho,9,18,B,563,15898,37645,9535,0,97416
6515,Feijão,49,24,C,374,17376,28434,77602,0,301350
6516,Arroz,49,6,C,311,5424,15342,19737,1,493234
6517,Arroz,49,18,C,596,3793,26123,34409,1,493234
6518,Milho,25,6,B,672,13965,24021,66028,1,270600
6519,Soja,21,8,B,379,399,9147,83189,1,97125
6520,Feijão,16,8,C,324,6456,6932,66449,1,98400
6521,Arroz,23,18,B,763,9877,11313,3807,1,231518
6522,Arroz,28,24,C,305,5578,86,64653,1,281848
6523,Arroz,50,12,D,488,17799,14513,26058,0,503300
6524,Arroz,21,10,A,479,4326,38070,4887,0,211386
6525,Soja,12,6,B,830,2692,41091,30318,1,55500
6526,Soja,12,10,C,842,9018,12956,87549,1,55500
6527,Arroz,21,18,D,809,8469,21694,28540,0,211386
6528,Arroz,10,12,C,553,13189,771,29164,0,100660
6529,Milho,8,12,A,369,17949,13405,79890,0,86592
6530,Trigo,46,10,B,347,11459,2991,58420,1,255024
6531,Soja,21,6,B,371,13217,28650,40207,1,97125
6532,Trigo,34,8,A,813,15910,2021,94229,0,188496
6533,Milho,24,6,C,304,3337,9635,48910,1,259776
6534,Milho,13,8,D,564,13036,14588,21143,0,140712
6535,Milho,19,12,C,676,6718,43400,92719,1,205656
6536,Arroz,26,6,C,632,14348,38530,9636,1,261716
6537,Milho,19,24,C,570,17589,30088,71708,0,205656
6538,Milho,40,24,B,719,16546,45300,30845,0,432960
6539,Trigo,32,10,B,407,11938,15602,92775,1,177408
6540,Feijão,17,10,D,800,5873,40505,75673,0,104550
6541,Soja,38,10,B,476,12244,27790,59730,1,175750
6542,Trigo,46,18,A,511,12569,27749,30345,0,255024
6543,Milho,3,18,C,704,12885,26822,74081,1,32472
6544,Milho,12,24,A,668,16990,40811,63700,1,129888
6545,Arroz,24,12,B,585,247,19131,26836,1,241584
6546,Milho,17,10,B,596,9003,5481,37932,1,184008
6547,Feijão,28,8,B,341,6070,13418,8967,0,172200
6548,Feijão,2,6,C,542,19658,10613,73357,1,12300
6549,Milho,39,6,D,849,13186,37261,21500,0,422136
6550,Trigo,22,8,C,850,6486,16977,3519,0,121968
6551,Milho,27,10,A,825,11798,19574,93809,1,292248
6552,Feijão,36,6,B,640,6664,25325,59065,1,221400
6553,Arroz,36,6,B,627,12900,21013,57838,1,362376
6554,Milho,37,8,B,483,14593,46440,85160,0,400488
6555,Milho,46,12,D,849,15944,3729,54962,1,497904
6556,Trigo,21,8,C,629,2478,27011,12473,0,116424
6557,Soja,29,8,C,690,8469,47726,25826,0,134125
6558,Milho,43,6,B,597,1876,35769,97388,0,465432
6559,Milho,12,12,C,388,1899,156,27429,1,129888
6560,Arroz,35,6,D,318,4034,13476,99868,1,352310
6561,Milho,32,8,C,470,10647,31077,12024,1,346368
6562,Arroz,12,6,D,738,19127,9683,52711,0,120792
6563,Trigo,44,8,A,725,14494,16004,41578,1,243936
6564,Soja,35,8,A,441,18005,9306,9753,1,161875
6565,Arroz,41,10,B,371,5829,1388,4971,1,412706
6566,Trigo,23,18,C,630,10604,20560,41727,1,127512
6567,Trigo,33,10,B,530,12103,42406,79221,0,182952
6568,Arroz,11,6,C,334,14302,35984,52247,1,110726
6569,Trigo,49,8,B,616,1769,8755,40494,1,271656
6570,Arroz,31,6,D,628,14625,13663,19393,0,312046
6571,Feijão,21,8,C,465,9761,31742,7588,1,129150
6572,Feijão,1,24,B,402,4805,9163,91668,0,6150
6573,Arroz,14,12,A,538,2377,124,92379,0,140924
6574,Feijão,24,24,A,845,13007,12222,36625,1,147600
6575,Soja,47,10,C,792,283,19185,83319,1,217375
6576,Feijão,48,24,C,734,13544,18399,24399,0,295200
6577,Milho,15,18,A,701,19352,20116,90598,0,162360
6578,Trigo,36,12,A,538,11098,3410,17913,0,199584
6579,Arroz,42,18,D,435,18771,13385,86233,0,422772
6580,Arroz,41,18,A,545,10089,30480,31499,0,412706
6581,Arroz,19,8,B,758,4665,34750,16888,1,191254
6582,Trigo,6,10,D,737,1862,6261,50647,0,33264
6583,Feijão,2,8,A,669,8797,34795,41247,1,12300
6584,Milho,21,12,C,400,2595,8111,72007,0,227304
6585,Trigo,29,18,C,559,7137,1196,80086,0,160776
6586,Feijão,3,6,B,406,13985,8008,70024,0,18450
6587,Trigo,32,8,B,333,5395,28160,79036,1,177408
6588,Arroz,31,24,C,445,9066,45814,23471,1,312046
6589,Feijão,34,10,C,393,3817,3017,48021,1,209100
6590,Trigo,31,12,C,399,9346,1472,28475,1,171864
6591,Soja,45,10,A,675,16024,44162,55087,1,208125
6592,Arroz,28,24,B,328,11949,6409,34941,0,281848
6593,Milho,27,8,C,691,17015,27682,13608,0,292248
6594,Arroz,18,8,D,795,1772,4754,14415,1,181188
6595,Feijão,21,6,A,463,7812,32684,79596,0,129150
6596,Feijão,47,6,B,391,31,4423,67850,0,289050
6597,Feijão,27,10,B,785,4389,18702,75169,0,166050
6598,Arroz,3,10,B,709,8319,47493,15090,1,30198
6599,Feijão,34,10,C,771,9287,3541,57739,1,209100
6600,Arroz,2,12,D,407,6337,4019,61344,0,20132
6601,Soja,5,24,B,717,13402,16990,16197,1,23125
6602,Soja,21,8,C,583,3322,11806,61409,1,97125
6603,Milho,49,12,D,512,14021,6080,84907,0,530376
6604,Soja,29,24,D,771,10903,15747,84324,0,134125
